,country,year,sex,age,generation,incomelevel,depression,alcohol
12232,49,2008,0,4,5,0,3.348204,1.087633
8629,34,1991,1,3,4,2,3.234091,3.365116
13180,54,1998,1,3,4,0,4.14939,0.81184
19248,80,2013,1,2,2,2,2.820571,2.799165
15498,64,2003,0,0,4,0,2.768037,1.883933
3691,15,1996,1,2,0,0,4.124002,1.50824
5484,21,2015,1,3,3,0,3.302054,1.113303
14439,60,1999,0,1,2,2,2.833395,2.198905
1868,6,2004,0,3,4,2,2.551683,2.1614
11858,47,2013,0,1,4,0,3.618721,1.372449
18041,75,2012,1,4,0,0,4.541678,1.835134
4025,16,1999,0,3,4,0,4.299501,2.569807
12808,51,2004,1,5,5,2,2.789094,1.690463
17579,74,1995,0,4,5,2,3.786442,1.707357
5003,19,2011,0,0,4,0,2.790946,2.0944
12158,49,2002,0,0,4,0,3.396016,1.056613
13088,54,1991,1,2,0,0,4.119896,0.775719
9314,37,1996,1,5,1,0,3.574877,1.161527
5795,23,1994,1,4,5,0,3.847608,1.561136
10318,40,2002,1,1,2,0,3.435921,0.450356
20060,84,2007,0,5,5,0,4.786623,2.045624
1730,6,1993,1,2,0,2,2.553306,2.175183
11710,47,2000,1,0,2,0,3.857618,1.445018
5268,20,2011,1,0,4,2,3.348778,1.717483
6945,28,1994,0,5,1,0,5.512826,2.56213
18558,77,2011,1,1,4,2,3.09972,0.868795
6356,24,2015,0,4,0,2,2.970413,1.742634
7124,28,2010,0,4,5,0,4.981612,2.831877
15237,63,2002,0,3,4,0,4.71645,1.284094
20199,85,1995,0,2,0,0,3.307213,0.996069
10592,41,2009,1,1,2,2,2.555994,1.441276
8346,33,1990,1,4,1,2,2.739931,1.615005
17302,72,1999,1,3,4,0,3.489747,0.83252
8336,33,1990,1,2,5,2,2.739931,1.615005
11020,43,2010,0,4,5,2,3.532259,3.602408
14896,62,2000,1,2,0,0,2.32588,1.910661
14438,60,1999,1,3,4,2,2.833395,2.198905
18881,78,2011,0,1,4,0,3.348171,1.735504
16895,70,2011,1,0,4,0,2.940982,2.217706
6621,25,2012,0,3,3,1,3.026992,2.738557
3455,14,2000,0,4,5,2,2.725205,1.777034
15935,66,1999,1,4,5,2,2.355299,1.901132
9656,38,1998,1,0,2,0,4.289213,1.845547
7151,28,2012,0,3,3,0,4.939423,2.802232
12920,51,2013,1,4,0,2,2.761886,1.728491
18483,77,2004,0,0,4,2,3.127299,0.898112
19801,83,2011,0,0,4,0,4.12623,1.913856
15514,64,2004,0,0,4,0,2.765808,1.852428
9233,36,2016,1,4,0,0,2.758478,2.121472
8602,33,2016,0,5,5,2,2.770682,1.741054
